P,T,x_CO2,y_CO2,x_N2,y_N2,betaL,betaV,lnphi_CO2,phi_CO2,dlnphi_CO2_dT_1_per_K,dlnphi_CO2_dP_1_per_Pa,dlnphi_CO2_dn_CO2_1_per_mol,dphi_CO2_dT_1_per_K,dphi_CO2_dP_1_per_Pa,dphi_CO2_dn_CO2_1_per_mol,f_CO2_Pa,df_CO2_dT_Pa_per_K,df_CO2_dP_Pa_per_Pa,df_CO2_dn_CO2_Pa_per_mol,phase_id,phase_kind
15.0,190.1010101010101,0.975462971908373,0.11390151265491191,0.02453702809162706,0.8860984873450871,0.9124113885342999,0.08758861146570013,-2.3833752181472287,0.09223872570158974,0.056012974612653574,-6.443381959779197e-07,-0.0019425864310101124,0.005166565401026663,-5.943293411786451e-08,-0.00017918169696157194,134963.19224687113,7559.689860966676,0.0030135216821439844,3132.718639569117,0,Two-phase (LV)
16.0,190.1010101010101,0.9736689031673327,0.10848307025833816,0.02633109683266738,0.8915169297416616,0.914851930804695,0.08514806919530499,-2.445533758944043,0.08667985640342499,0.05600576619489805,-6.026748118475045e-07,-0.0022391081283133544,0.004854571771537556,-5.223976614890286e-08,-0.00019408557103394326,135035.96913763965,7562.792915424115,0.003014703418352388,3349.44097172971,0,Two-phase (LV)
17.0,190.1010101010101,0.9718759537174613,0.10373245761596753,0.02812404628253877,0.8962675423840325,0.9172072888408089,0.08279271115919101,-2.5037682971085626,0.08177626003563492,0.05599852185187976,-5.659134327506468e-07,-0.0025567786836141727,0.004579349684570503,-4.627828403427569e-08,-0.00020908379848480092,135109.8472130856,7565.951731566109,0.0030159032788070737,3564.3488701929086,0,Two-phase (LV)
18.0,190.1010101010101,0.97008415371326,0.09953905548866912,0.029915846286739937,0.9004609445113314,0.919493942523838,0.08050605747616202,-2.5585265318241617,0.07741873047790485,0.05599124159705883,-5.332370653941223e-07,-0.002895610148978142,0.004334770842325952,-4.1282536646576477e-08,-0.00022417446169282468,135184.83054698372,7569.1665074136245,0.003017121310537868,3777.4417459250612,0,Two-phase (LV)
19.0,190.1010101010101,0.9682935334996579,0.0958155344644667,0.03170646650034224,0.9041844655355332,0.9217246353774209,0.07827536462257906,-2.6101834871289213,0.07352105235853286,0.055983925444812656,-5.040007151044155e-07,-0.0032556129437400073,0.004115997113864271,-3.705466296392973e-08,-0.00023935608969582637,135260.92319222863,7572.437439590259,0.0030183575602905233,3988.7190766570366,0,Two-phase (LV)
20.0,190.1010101010101,0.9665041236034335,0.09249203546201037,0.03349587639656655,0.9075079645379902,0.9239093777926417,0.07609062220735835,-2.6590564381408095,0.07001425336637265,0.05597657341045403,-4.776883861725375e-07,-0.00363679583292809,0.0039191579933408865,-3.3444995699657706e-08,-0.0002546275448883956,135338.1291792294,7575.764723234645,0.0030196120743781916,4198.180409280495,0,Two-phase (LV)
21.0,190.1010101010101,0.9647159547240259,0.08951201220329875,0.035284045275974146,0.9104879877967011,0.9260561435113814,0.07394385648861862,-2.7054161917620303,0.06684249875937225,0.05596918551017995,-4.538823678122171e-07,-0.004039165906185705,0.0037411202130272787,-3.033863160738906e-08,-0.0002699879420731167,135416.45251425338,7579.148551900722,0.00302088489888734,4405.825362296177,0,Two-phase (LV)
22.0,190.1010101010101,0.9629290577241421,0.08682920707284175,0.03707094227585793,0.9131707929271593,0.9281713634840139,0.07182863651598614,-2.749495740726778,0.06396010555261025,0.05596176176110437,-4.322408966777005e-07,-0.004462728557596024,0.003579320189150264,-2.7646173375660628e-08,-0.0002854365895964898,135495.8971777658,7582.589117469223,0.003022176079444725,4611.653628204605,0,Two-phase (LV)
23.0,190.1010101010101,0.961143463619638,0.08440541556021038,0.038856536380362086,0.9155945844397889,0.9302602826979245,0.06973971730207551,-2.791496992375165,0.06132933561381231,0.05595430218123308,-4.124816465490213e-07,-0.004907487466168408,0.003431640177509514,-2.5297225335742834e-08,-0.0003009729458332197,135576.46712270682,7586.086610047949,0.0030234856612774345,4815.664975949445,0,Two-phase (LV)
24.0,190.1010101010101,0.9593592035690174,0.08220880937224564,0.04064079643098259,0.917791190627755,0.9323272223763017,0.06767277762369822,-2.8315960643134197,0.058918740484999364,0.055946806789454955,-3.943693455964286e-07,-0.00537344457715471,0.003296315390192297,-2.3235745128435005e-08,-0.0003165965865519055,135658.16627274873,7589.641217873228,0.0030248136891832156,5017.859253344756,0,Two-phase (LV)
25.0,190.1010101010101,0.9575763088624119,0.08021266184592545,0.042423691137588156,0.9197873381540751,0.9343757755883748,0.06562422441162519,-2.86994749831894,0.056701903446951224,0.05593927560553226,-3.77706365501351e-07,-0.005860600084268102,0.003171863404277284,-2.141666986795647e-08,-0.0003323071801193641,135740.99852051106,7593.253127209015,0.0030261602074979294,5218.236389499061,0,Two-phase (LV)
26.0,190.1010101010101,0.9557948109100307,0.07839436738899834,0.04420518908996936,0.9216056326110015,0.9364089552016586,0.06359104479834149,-2.906687647281425,0.05465647187650447,0.05593170865008887,-3.6232548231862654e-07,-0.006368952412824634,0.003057029860838424,-1.980343253448893e-08,-0.0003481044684343449,135824.96772575376,7596.922522244583,0.0030275252600673714,5416.796397239052,0,Two-phase (LV)
27.0,190.1010101010101,0.9540147412301075,0.07673467874519321,0.04598525876989245,0.923265321254807,0.9384293071962565,0.0615706928037435,-2.9419374225939086,0.05276340463557059,0.05592410594459761,-3.480842460359781e-07,-0.0068984982038797545,0.002950746230837322,-1.8366109920863822e-08,-0.0003639882521090644,135910.0777135231,7600.64958498956,0.0030289088902204875,5613.539375521683,0,Two-phase (LV)
28.0,190.1010101010101,0.9522361314363038,0.07521710764580647,0.047763868563696264,0.9247828923541931,0.9404389984489299,0.05956100155107008,-2.9758045416531878,0.05100638073395708,0.055916467511365774,-3.3486055665644876e-07,-0.007449232299413088,0.002852096631182664,-1.708002504560363e-08,-0.0003799583788395545,135996.33227227762,7604.434495167717,0.0030303111407403295,5808.465511838048,0,Two-phase (LV)
29.0,190.1010101010101,0.9504590132245793,0.07382744942203054,0.049540986775420806,0.9261725505779688,0.9424398854568913,0.05756011454310872,-3.0083853807947625,0.049371330337826196,0.0559087933735202,-3.2254915557411294e-07,-0.008021147728635878,0.002760291506433334,-1.5924680910036425e-08,-0.0003960147341989862,136083.73515197777,7608.277430108773,0.0030317320538334348,6001.575084599859,0,Two-phase (LV)
30.0,190.1010101010101,0.9486834183595136,0.0725534026625746,0.051316581640486386,0.9274465973374255,0.9444335686629943,0.05556643133700562,-3.0397665139729275,0.047846059576480145,0.05590108355499076,-3.110588186746258e-07,-0.008614235695463547,0.0026746465741618822,-1.4882938770095679e-08,-0.00041215723429099076,136172.2900621445,7612.178564638377,0.0030331716710990174,6192.868465509735,0,Two-phase (LV)
31.0,190.1010101010101,0.9469093786600759,0.07138426246091228,0.05309062133992415,0.9286157375390883,0.946421435785053,0.053578564214947,-3.0700259990497187,0.04641994796720719,0.055893338080492586,-3.0031009270660906e-07,-0.009228485567230497,0.002594565845409986,-1.394037887746796e-08,-0.0004283858198469622,136262.00066988962,7616.138070966447,0.003034630033498587,6382.346121908488,0,Two-phase (LV)
32.0,190.1010101010101,0.9451369259848362,0.0703106711587969,0.05486307401516379,0.9296893288412026,0.948404696663097,0.05159530333690293,-3.0992344597984736,0.04508370257298903,0.05588555697550711,-2.902334560834031e-07,-0.009863884864704133,0.002519527828809595,-1.308479881079482e-08,-0.0004447004514545292,136352.8705979185,7620.156118573922,0.0030361071813226077,6570.008619096717,0,Two-phase (LV)
33.0,190.1010101010101,0.9433660922166078,0.06932441439300117,0.056633907783392216,0.930675585606999,0.950384411502446,0.04961558849755404,-3.1274560013591226,0.04382915685882806,0.055877740266261404,-2.807678140844748e-07,-0.010520419253460696,0.002449074243046824,-1.230581656441872e-08,-0.00046110110568056364,136444.9034225025,7624.232874097717,0.0030376031541580637,6755.856622627433,0,Two-phase (LV)
34.0,190.1010101010101,0.9415969092465277,0.06841825312036702,0.05840309075347227,0.9315817468796339,0.9523615139299539,0.047638486070046115,-3.1547489889917304,0.042649105044038335,0.055869887979706545,-2.7185925960951343e-07,-0.011198072536690081,0.002382800721245159,-1.1594554120280626e-08,-0.0004775877719080561,136538.1026714296,7628.368501214442,0.0030391179908543582,6939.890900563856,0,Two-phase (LV)
35.0,190.1010101010101,0.9398294089575545,0.0675857844270759,0.06017059104244552,0.9324142155729239,0.9543368299435901,0.045663170056409796,-3.1811667139151405,0.041537164851309864,0.05586200014349418,-2.634600463746709e-07,-0.011896826649496636,0.002320349108884213,-1.0943383377998447e-08,-0.0004941604497475982,136632.47182192668,7632.563160522433,0.00304065172948833,7122.11232570014,0,Two-phase (LV)
36.0,190.1010101010101,0.938063623207402,0.06682132552631423,0.061936376792598044,0.9331786744736863,0.9563110935858914,0.04368890641410855,-3.206757965324476,0.040487663130952777,0.05585407678595203,-2.555277332427488e-07,-0.012616661654756204,0.002261401045399995,-1.0345720784148376e-08,-0.0005108191469149784,136728.01429856016,7636.817009422526,0.0030422044073290418,7302.521877738071,0,Two-phase (LV)
37.0,190.1010101010101,0.936299583810886,0.06611981655808438,0.06370041618911408,0.9338801834419159,0.958284959985354,0.04171504001464593,-3.231567524017386,0.03949554003258584,0.0558461179360572,-2.480244673106478e-07,-0.01335755574059131,0.002205672586608057,-9.795860277728469e-09,-0.0005275638774900208,136824.73347111625,7641.130201997551,0.0030437760608013134,7481.120645419302,0,Two-phase (LV)
38.0,190.1010101010101,0.9345373225216972,0.06547673872809949,0.06546267747830277,0.9345232612719008,0.9602590162691123,0.0397409837308878,-3.2556365901771414,0.03855626830763707,0.0558381236234085,-2.409163801935268e-07,-0.014119485219545303,0.0021529096762191464,-9.288836594446321e-09,-0.0005443946604905046,136922.6326524599,7645.502888890605,0.0030453667254486997,7657.909828603433,0,Two-phase (LV)
39.0,190.1010101010101,0.9327768710135951,0.06488804503289165,0.06722312898640499,0.9351119549671073,0.9622337907432353,0.03776620925676466,-3.279003155578135,0.03766578502686953,0.05583009387819701,-2.3417307718831525e-07,-0.014902424529497174,0.002102884314046113,-8.820312784455606e-09,-0.0005613115187071879,137021.71509637294,7649.935217182066,0.0030469764358958063,7832.890740292295,0,Two-phase (LV)
40.0,190.1010101010101,0.9310182608610279,0.06435010136868476,0.06898173913897208,0.9356498986313159,0.9642097606548774,0.035790239345122654,-3.301702328659145,0.03682043354030734,0.05582202873117486,-2.277672030626978e-07,-0.015706346236408375,0.0020553912989813507,-8.386487163031751e-09,-0.0005783144777587309,137121.98399538384,7654.427330266016,0.0030486052258093693,8006.064808590602,0,Two-phase (LV)
41.0,190.1010101010101,0.9292615235191756,0.06385963625123907,0.07073847648082449,0.9361403637487606,0.9661873587870788,0.0338126412129211,-3.3237666194495152,0.036016913930858346,0.05581392821362233,-2.216740713871699e-07,-0.016531221038939087,0.0020102454486131418,-7.984015949854646e-09,-0.0005954035653314638,137223.44247857845,7658.97936772551,0.003050253127858799,8177.433578603057,0,Two-phase (LV)
42.0,190.1010101010101,0.9275066903034285,0.06341369771144653,0.07249330969657158,0.9365863022885531,0.9681669790876121,0.03183302091238793,-3.3452261901546185,0.035252240546019054,0.055805792357313595,-2.158713468196529e-07,-0.017377017775015723,0.0019672792160412107,-7.609948645079509e-09,-0.0006125788105773031,137326.09360939742,7663.591465207041,0.0030519201736760823,8346.998714258509,0,Two-phase (LV)
43.0,190.1010101010101,0.925753792368299,0.06300961619842153,0.07424620763170103,0.9369903838015788,0.9701489814945701,0.029851018505429983,-3.366109076250199,0.03452370545541864,0.055797621194480035,-2.1033877172248716e-07,-0.01824370343040298,0.0019263406392312531,-7.261673800801686e-09,-0.0006298402436472432,137429.9403834278,7668.2637542944785,0.0030536063938151133,8514.762000059178,0,Two-phase (LV)
44.0,190.1010101010101,0.9240028606857779,0.06264497253418126,0.07599713931422208,0.9373550274658198,0.9721336960908478,0.02786630390915218,-3.3864413821545463,0.03382884689145568,0.055789414757772444,-2.0505793005892802e-07,-0.01913124314934593,0.0018872915700046023,-6.936873319842304e-09,-0.0006471878953424339,137534.9857261876,7672.996362382592,0.00305531181771003,8680.725342748068,0,Two-phase (LV)
45.0,190.1010101010101,0.9222539260231469,0.062317570133909234,0.07774607397685315,0.9376824298660907,0.9741214266954272,0.025878573304572827,-3.4062474549071533,0.0331654218978809,0.055781173080220896,-2.0001204277011052e-07,-0.020039600247336708,0.0018500061391642428,-6.633483783127715e-09,-0.0006646217968678004,137641.23249090614,7677.78941255016,0.0030570364736328525,8844.890772889377,0,Two-phase (LV)
46.0,190.1010101010101,0.920507018920248,0.062025410842463324,0.07949298107975207,0.9379745891575367,0.9761124539800393,0.02388754601996068,-3.425550038754814,0.03253138254598803,0.05577289619519298,-1.9518578984197594e-07,-0.02096873622606875,0.0018143694218235031,-6.3496635968901434e-09,-0.0006821419796761598,137748.68345630352,7682.643023432914,0.00305878038865071,9007.260446357994,0,Two-phase (LV)
47.0,190.1010101010101,0.9187621696662328,0.061766673848283125,0.08123783033376727,0.9382333261517177,0.978107038184226,0.021892961815774048,-3.4443704131092923,0.031924855187067606,0.05576458413635032,-1.9056515508706508e-07,-0.021918610790627673,0.0017802762731200315,-6.083764979855632e-09,-0.0006997484753924858,137857.34132436733,7687.557309096245,0.003060543588581971,9167.836645730791,0,Two-phase (LV)
48.0,190.1010101010101,0.9170194082757952,0.06153969722564236,0.08298059172420486,0.9384603027743575,0.9801054214893036,0.019894578510696426,-3.462728515977385,0.03134412229833825,0.055756236937602566,-1.8613729032858323e-07,-0.02288918186898204,0.0017476303094673396,-5.834309992340407e-09,-0.0007174413158102796,137967.20871814227,7692.532378908407,0.0030623260979532187,9326.621781576012,0,Two-phase (LV)
49.0,190.1010101010101,0.9152787644649143,0.06134296172949634,0.08472123553508572,0.9386570382705022,0.9821078301015466,0.017892169898453436,-3.4806430546609883,0.030787606551857815,0.055747854633060284,-1.8189039621500812e-07,-0.023880405633810043,0.001716343014552824,-5.599969954229198e-09,-0.0007352205329525124,138078.28817952005,7697.56833741369,0.003064127939953361,9483.61839363428,0,Two-phase (LV)
50.0,190.1010101010101,0.9135402676261142,0.06117507652727341,0.08645973237388593,0.9388249234727267,0.9841144760866426,0.015885523913357402,-3.4981316052704003,0.03025385679520002,0.0557394372569851,-1.7781361733693964e-07,-0.024892236526725692,0.001686332952617864,-5.3795477151482675e-09,-0.0007530861591918063,138190.58216704582,7702.665284206295,0.0030659491363891622,9638.829151886277,0,Two-phase (LV)
51.0,190.1010101010101,0.9118039468032608,0.06103476660147602,0.08819605319673926,0.9389652333985234,0.9861255589906759,0.013874441009324168,-3.5152107023801773,0.02974153568149789,0.05573098484373841,-1.7389694968315646e-07,-0.025924627284946485,0.001657525074295064,-5.171962333905241e-09,-0.0007710382274247696,138304.0930537369,7707.823313804798,0.003067789707639508,9792.256857501638,0,Two-phase (LV)
52.0,190.1010101010101,0.9100698306659294,0.060920861597890855,0.08993016933407065,0.9390791384021083,0.9881412672773056,0.011858732722694387,-3.5318959199761157,0.029249408726824775,0.0557224974277277,-1.701311587748282e-07,-0.026977528970422028,0.0016298501025430498,-4.976235800173271e-09,-0.0007890767712956302,138418.8231249198,7713.042515527441,0.003069649672609371,9943.904443664662,0,Two-phase (LV)
53.0,190.1010101010101,0.9083379474833434,0.0608322859281991,0.09166205251665673,0.9391677140718013,0.9901617796062347,0.009838220393765196,-3.5482019446887194,0.02877633460639851,0.0557139750433512,-1.665077070675633e-07,-0.028050891001510023,0.0016032439881000099,-4.791481493120388e-09,-0.0008072018254670654,138534.77457609054,7718.322973368592,0.003071529048683311,10093.774976268847,0,Two-phase (LV)
54.0,190.1010101010101,0.9066083250979332,0.0607680499641109,0.09339167490206679,0.9392319500358888,0.9921872659741963,0.007812734025803736,-3.5641426421782985,0.02832125652902063,0.05570541772494015,-1.6301868941990342e-07,-0.029144661187174018,0.0015776474254442826,-4.616894122085826e-09,-0.0008254134259333463,138651.94951079934,7723.664765876389,0.003073427851679194,10241.871654478799,0,Two-phase (LV)
55.0,190.1010101010101,0.9048809908985269,0.06072724218383576,0.09511900910147308,0.9392727578161653,0.9942178887365498,0.005782111263450185,-3.5797311174256405,0.027883194552522646,0.05569682550669928,-1.5965677560163884e-07,-0.03025878576378365,0.0015530054215612016,-4.451740935728947e-09,-0.000843711610374682,138770.34993856703,7729.067966031965,0.003075346095800406,10388.197811151109,0,Two-phase (LV)
56.0,190.1010101010101,0.9031559717932001,0.06070902215159884,0.09684402820679994,0.939290977848402,0.9962538035249071,0.0037461964750928334,-3.5949797695871557,0.027461238722593186,0.05568819842264516,-1.5641515896194817e-07,-0.0313932094345106,0.0015292669109153961,-4.2953540200864195e-09,-0.0008620964185494602,138889.9777728328,7734.5326411302885,0.003077283793589625,10532.756913112053,0,Two-phase (LV)
57.0,190.1010101010101,0.9014332941818285,0.0607126142276577,0.09856670581817162,0.9392873857723413,0.9982951600739659,0.0017048399260340963,-3.6099003419916373,0.027054542933871772,0.055679536506542456,-1.5328751050091722e-07,-0.032547875411362545,0.0015063844109543336,-4.1471235340733854e-09,-0.0008805678927230173,139010.83482894316,7740.0588526630845,0.00307924095588082,10675.55256128381,0,Two-phase (LV)
58.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.6246003311832387,0.0266597502782382,0.055671105581964295,-1.50267425995579e-07,-0.03352222873421571,0.0014841777725286007,-4.006092051995775e-09,-0.0008936942468241719,139163.8964524035,7747.407972599302,0.0030819747389964347,10797.571192955991,1,Single-phase (L)
59.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.6394802370173776,0.02626599250898492,0.05566398453099287,-1.4734734155419197e-07,-0.033504466431502955,0.0014620698007113111,-3.870224169481249e-09,-0.0008800280643073933,139472.42022270986,7763.590641777058,0.003088502918140994,10823.986558828847,1,Single-phase (L)
60.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.654073045990244,0.025885481016054625,0.05565686002702951,-1.4452466319241748e-07,-0.03348676331139835,0.001440704593642882,-3.741090425419011e-09,-0.0008668209759863164,139781.59748669516,7779.8048056715725,0.0030950446171865062,10850.455339306674,1,Single-phase (L)
61.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.6683882564954895,0.025517564589751435,0.05564973207668724,-1.417946003116e-07,-0.033469119063384234,0.0014200456326692288,-3.618252871929242e-09,-0.0008540504074619883,140091.42959773517,7796.050523354055,0.003101599863884746,10876.977662782036,1,Single-phase (L)
62.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.68243490353516,0.02516163403440627,0.0556426006865773,-1.391526713842434e-07,-0.03345153337918969,0.0014000587551982612,-3.50130859228033e-09,-0.0008416952407768968,140401.91791198702,7812.327854006299,0.0031081686860414005,10903.553657796794,1,Single-phase (L)
63.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.696221588380073,0.02481711883393079,0.05563546586330894,-1.3659467942455482e-07,-0.03343400595277597,0.0013807119677108379,-3.389886391361858e-09,-0.0008297356988243908,140713.0637883874,7828.636856920441,0.003114751111515974,10930.18345304209,1,Single-phase (L)
64.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.709756505894402,0.024483484129976436,0.05562832761348924,-1.3411668975862716e-07,-0.0334165364803102,0.0013619752763019937,-3.283643845270321e-09,-0.0008181532405944534,141024.8685886645,7844.977591499497,0.003121347168221749,10956.86717736088,1,Single-phase (L)
65.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.7230474697418225,0.024160227979032223,0.055621185943722846,-1.3171500984660145e-07,-0.033399124660151006,0.0013438205328644866,-3.182264666154365e-09,-0.0008069304660893654,141337.33367733867,7861.350117257255,0.0031279568841259676,10983.60495974817,1,Single-phase (L)
66.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.736101935667302,0.02384687885887716,0.0556140408606116,-1.2938617093917655e-07,-0.03338177019282327,0.0013262212952556492,-3.0854563444005157e-09,-0.000796051029883133,141650.4604217303,7877.754493818555,0.003134580287250381,11010.3969293531,1,Single-phase (L)
67.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.7489270230281546,0.023542993398335824,0.055606892370754515,-1.2712691137682613e-07,-0.03336447278100056,0.0013091526999866442,-2.992948035295441e-09,-0.0007854995624220516,141964.2501919652,7894.1907809194745,0.003141217405670736,11037.243215480043,1,Single-phase (L)
68.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.76152953473003,0.023248154307349438,0.05559974048074743,-1.249341613626073e-07,-0.033347232129485066,0.0012925913461449992,-2.904488661617188e-09,-0.0007752615982692698,142278.70436097836,7910.659038407384,0.003147868267517295,11064.14394758969,1,Single-phase (L)
69.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.7739159757075624,0.022961968487040664,0.0555925851971827,-1.228050290590746e-07,-0.03333004794518839,0.0012765151894108325,-2.8198452073045843e-09,-0.0007653235105889702,142593.8243045225,7927.159326241269,0.0031545329009751285,11091.099255300549,1,Single-phase (L)
70.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.7860925700753376,0.02268406530177282,0.05558542652664922,-1.2073678787688983e-07,-0.03331291993711165,0.0012609034451574058,-2.7388011805256617e-09,-0.0007556724512461703,142909.61140116883,7943.691704491662,0.003161211334283869,11118.109268390088,1,Single-phase (L)
71.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.7980652770623293,0.022414094997232733,0.055578264475732005,-1.1872686483763293e-07,-0.03329584781632722,0.0012457364997403824,-2.661155227194315e-09,-0.0007462962959685623,143226.0670323172,7960.256233341045,0.0031679035957377874,11145.17411679612,1,Single-phase (L)
72.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.8098398058319556,0.022151727250339395,0.055571099051011943,-1.1677282990637406e-07,-0.03327883129595897,0.001230995829179611,-2.5867198783362732e-09,-0.0007371835940781417,143543.19258219932,7976.852973083881,0.0031746097136864035,11172.293930618012,1,Single-phase (L)
73.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.8214216292799463,0.021896649838338538,0.055563930259065926,-1.14872386201025e-07,-0.03326187009116488,0.0012166639245246298,-2.5153204167382364e-09,-0.0007283235223545429,143860.98943788413,7993.481984126814,0.0031813297165344707,11199.468840117788,1,Single-phase (L)
74.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.8328159968934887,0.021648567415808496,0.05555675810646616,-1.1302336099552943e-07,-0.03324496391911751,0.001202724223271598,-2.4467938500729792e-09,-0.0007197058426391364,144179.4589892845,8010.143326988837,0.0031880636327416036,11226.698975721612,1,Single-phase (L)
75.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.844027946747272,0.02140720038950542,0.0555495825997803,-1.1122369744278961e-07,-0.03322811249898603,0.0011891610462668803,-2.3809879792195185e-09,-0.0007113208628308236,144498.6026291616,8026.837062301444,0.003194811490823127,11253.984468020995,1,Single-phase (L)
76.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.8550623167050118,0.021172283882036645,0.05554240374557126,-1.0947144695105409e-07,-0.03321131555191883,0.0011759595395919302,-2.317760551825032e-09,-0.000703159400961124,144818.42175313074,8043.563250808807,0.0032015733193497607,11281.325447773763,1,Single-phase (L)
77.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.865923754888786,0.020943566776286747,0.05553522155039679,-1.0776476215434986e-07,-0.03319457280102292,0.001163105620976614,-2.256978492310285e-09,-0.0006952127520685353,145138.9177596671,8060.321953367932,0.0032083491469477947,11308.722045905835,1,Single-phase (L)
78.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.876616729472874,0.02072081083334927,0.05552803602080956,-1.0610189042364893e-07,-0.03317788397135235,0.0011505859303345993,-2.198517200529182e-09,-0.0006874726576212029,145460.09205011177,8077.11323094888,0.0032151390022994836,11336.174393511585,1,Single-phase (L)
79.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.8871455378537285,0.02050378987745102,0.05552084716335676,-1.044811678708615e-07,-0.03316124878988482,0.0011383877840555395,-2.1422599121748305e-09,-0.0006799312772616753,145781.94602867664,8093.93714463488,0.00322194291414287,11363.68262185578,1,Single-phase (L)
80.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.8975143152431766,0.020292289042006976,0.05551365498457996,-1.0290101380252618e-07,-0.03314466698550618,0.0011264991327253478,-2.0880971147964105e-09,-0.0006725811626709574,146104.48110245037,8110.793755622513,0.0032287609112721244,11391.246862374699,1,Single-phase (L)
81.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.90772704272784,0.02008610407152296,0.05550645949101521,-1.0135992558434047e-07,-0.033128138288993546,0.001114908521978305,-2.0359260139688856e-09,-0.000665415233368529,146427.6986814022,8127.683125221832,0.003235593022537487,11418.867246677002,1,Single-phase (L)
82.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.917787554834061,0.01988504067457887,0.05549926068919234,-9.985647388145491e-08,-0.033111662433001676,0.0011036050562136458,-1.985650044752754e-09,-0.0006584267542831635,146751.60017839208,8144.605314856707,0.003242439276845661,11446.543906544935,1,Single-phase (L)
83.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.92769954663433,0.01968891392358389,0.05549205858563535,-9.838929824284496e-08,-0.03309523915203946,0.0010925783649350486,-1.937178424105198e-09,-0.0006516093149449285,147076.18700917173,8161.560386064818,0.0032492997031596726,11474.276973936021,1,Single-phase (L)
84.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.937466580428144,0.019497547697406317,0.055484853186861825,-9.69571030010816e-08,-0.03307886818246057,0.0010818185714944254,-1.8904257403659258e-09,-0.0006449568101637412,147401.46059239173,8178.548400497853,0.0032561743304992865,11502.066580983417,1,Single-phase (L)
85.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.9470920920275105,0.019310774163347467,0.05547764449938296,-9.555865346153466e-08,-0.03306254926244101,0.0010713162640420602,-1.8453115763492776e-09,-0.0006384634220715487,147727.4223496084,8195.569419921774,0.0032630631879407537,11529.912859998027,1,Single-phase (L)
86.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.9565793966748557,0.019128433295256774,0.05547043252970346,-9.419277235743914e-08,-0.03304628213196743,0.001061062468503474,-1.8017601629345807e-09,-0.0006321236034175749,148054.07370528727,8212.623506216882,0.003269966304617438,11557.815943468784,1,Single-phase (L)
87.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.965931694618838,0.01895037242488026,0.055463217284321235,-9.285833654944745e-08,-0.033030066532819015,0.0010510486234199432,-1.7597000603668998e-09,-0.0006259320620154938,148381.4160868126,8229.710721378166,0.003276883709719412,11585.775964064525,1,Single-phase (L)
88.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.975152076371523,0.018776445823798893,0.055455998769727316,-9.155427395020342e-08,-0.03301390220855236,0.0010412665565044431,-1.719063864763237e-09,-0.000619883746251078,148709.45092448738,8246.831127515197,0.00328381543249417,11613.793054634487,1,Single-phase (L)
89.0,190.1010101010101,0.9,0.9,0.1,0.1,1.0,0.0,-3.984243527668515,0.018606514313551037,0.05544877699240574,-9.027956065625763e-08,-0.03299778890448657,0.0010317084627780968,-1.6797879375717565e-09,-0.0006139738315668649,149038.17965154382,8263.984786852556,0.003290761502246164,11641.867348209844,1,Single-phase (L)
